"","Year","State","State.ANSI","Data.Item","type","Value","name","Carcinogen","Hormone.Disruptor","Neurotoxins","Developmental.or.Reproductive.Toxins","Bee.Toxins"
"554",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","INSECTICIDE","13","IMIDACLOPRID","","","","","HIGH"
"555",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","INSECTICIDE","20","MALATHION","POSSIBLE","SUSPECTED","PRESENT","","HIGH"
"556",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","INSECTICIDE","32","METHOXYFENOZIDE","","","","","SLIGHT"
"557",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","INSECTICIDE"," (D)","PIPERONYL BUTOXIDE","POSSIBLE","SUSPECTED","","","MODERATE"
"558",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","INSECTICIDE"," (D)","PYRIPROXYFEN","","","","","SLIGHT"
"559",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","INSECTICIDE","23","SPIROMESIFEN","","","","",""
"560",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","INSECTICIDE","24","THIAMETHOXAM","","","","","HIGH"
"561",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE","2,600","AZOXYSTROBIN","","","","",""
"562",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," (D)","BOSCALID","POSSIBLE","","","",""
"563",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE","161,800","CAPTAN","KNOWN","","","",""
"564",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE","7,000","CYPRODINIL","","","","",""
"565",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," (D)","FENHEXAMID","","","","",""
"566",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE","4,500","FLUDIOXONIL","","","","","SLIGHT"
"567",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," (D)","IPRODIONE","KNOWN","SUSPECTED","","",""
"568",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," (D)","MYCLOBUTANIL","","SUSPECTED","","PRESENT",""
"569",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," (D)","PROPICONAZOLE","POSSIBLE","SUSPECTED","","PRESENT","SLIGHT"
"570",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," (D)","PYRACLOSTROBIN","","","","","SLIGHT"
"571",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," (D)","PYRIMETHANIL","POSSIBLE","SUSPECTED","","","SLIGHT"
"572",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," (D)","TRIFLUMIZOLE","","","","","SLIGHT"
"573",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","INSECTICIDE"," (D)","ACETAMIPRID","","","","","MODERATE"
"574",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","INSECTICIDE","8,700","BIFENAZATE","","","","","MODERATE"
"575",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","INSECTICIDE","800","BIFENTHRIN","POSSIBLE","SUSPECTED","","PRESENT","HIGH"
"576",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","INSECTICIDE"," (D)","HEXYTHIAZOX","PROBABLE","","","",""
"577",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","INSECTICIDE"," (D)","MALATHION","POSSIBLE","SUSPECTED","PRESENT","","HIGH"
"578",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","INSECTICIDE"," (D)","PIPERONYL BUTOXIDE","POSSIBLE","SUSPECTED","","","MODERATE"
"579",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","INSECTICIDE"," (D)","SPIROMESIFEN","","","","",""
"580",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","INSECTICIDE"," (D)","THIAMETHOXAM","","","","","HIGH"
"581",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE","0.114","AZOXYSTROBIN","","","","",""
"582",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE"," (D)","BOSCALID","POSSIBLE","","","",""
"583",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE","1.909","CAPTAN","KNOWN","","","",""
"584",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE","0.322","CYPRODINIL","","","","",""
"585",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE"," (D)","FENHEXAMID","","","","",""
"586",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE","0.224","FLUDIOXONIL","","","","","SLIGHT"
"587",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE"," (D)","IPRODIONE","KNOWN","SUSPECTED","","",""
"588",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE"," (D)","MYCLOBUTANIL","","SUSPECTED","","PRESENT",""
"589",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE"," (D)","PROPICONAZOLE","POSSIBLE","SUSPECTED","","PRESENT","SLIGHT"
"590",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE"," (D)","PYRACLOSTROBIN","","","","","SLIGHT"
"591",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE"," (D)","PYRIMETHANIL","POSSIBLE","SUSPECTED","","","SLIGHT"
"592",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE"," (D)","TRIFLUMIZOLE","","","","","SLIGHT"
"593",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE"," (D)","ACETAMIPRID","","","","","MODERATE"
"594",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE","0.46","BIFENAZATE","","","","","MODERATE"
"595",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE","0.117","BIFENTHRIN","POSSIBLE","SUSPECTED","","PRESENT","HIGH"
"596",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE"," (D)","HEXYTHIAZOX","PROBABLE","","","",""
"597",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE"," (D)","MALATHION","POSSIBLE","SUSPECTED","PRESENT","","HIGH"
"598",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE"," (D)","PIPERONYL BUTOXIDE","POSSIBLE","SUSPECTED","","","MODERATE"
"599",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE"," (D)","SPIROMESIFEN","","","","",""
"600",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE"," (D)","THIAMETHOXAM","","","","","HIGH"
"601",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE","0.255","AZOXYSTROBIN","","","","",""
"602",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE"," (D)","BOSCALID","POSSIBLE","","","",""
"603",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE","15.109","CAPTAN","KNOWN","","","",""
"604",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE","0.666","CYPRODINIL","","","","",""
"605",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE"," (D)","FENHEXAMID","","","","",""
"606",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE","0.423","FLUDIOXONIL","","","","","SLIGHT"
"607",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE"," (D)","IPRODIONE","KNOWN","SUSPECTED","","",""
"608",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE"," (D)","MYCLOBUTANIL","","SUSPECTED","","PRESENT",""
"609",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE"," (D)","PROPICONAZOLE","POSSIBLE","SUSPECTED","","PRESENT","SLIGHT"
"610",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE"," (D)","PYRACLOSTROBIN","","","","","SLIGHT"
"611",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE"," (D)","PYRIMETHANIL","POSSIBLE","SUSPECTED","","","SLIGHT"
"612",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE"," (D)","TRIFLUMIZOLE","","","","","SLIGHT"
"613",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE"," (D)","ACETAMIPRID","","","","","MODERATE"
"614",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","0.84","BIFENAZATE","","","","","MODERATE"
"615",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","0.162","BIFENTHRIN","POSSIBLE","SUSPECTED","","PRESENT","HIGH"
"616",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE"," (D)","HEXYTHIAZOX","PROBABLE","","","",""
"617",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE"," (D)","MALATHION","POSSIBLE","SUSPECTED","PRESENT","","HIGH"
"618",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE"," (D)","PIPERONYL BUTOXIDE","POSSIBLE","SUSPECTED","","","MODERATE"
"619",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE"," (D)","SPIROMESIFEN","","","","",""
"620",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE"," (D)","THIAMETHOXAM","","","","","HIGH"
"621",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE","2.2","AZOXYSTROBIN","","","","",""
"622",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE"," (D)","BOSCALID","POSSIBLE","","","",""
"623",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE","7.9","CAPTAN","KNOWN","","","",""
"624",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE","2.1","CYPRODINIL","","","","",""
"625",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE"," (D)","FENHEXAMID","","","","",""
"626",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE","1.9","FLUDIOXONIL","","","","","SLIGHT"
"627",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE"," (D)","IPRODIONE","KNOWN","SUSPECTED","","",""
"628",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE"," (D)","MYCLOBUTANIL","","SUSPECTED","","PRESENT",""
"629",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE"," (D)","PROPICONAZOLE","POSSIBLE","SUSPECTED","","PRESENT","SLIGHT"
"630",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE"," (D)","PYRACLOSTROBIN","","","","","SLIGHT"
"631",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE"," (D)","PYRIMETHANIL","POSSIBLE","SUSPECTED","","","SLIGHT"
"632",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE"," (D)","TRIFLUMIZOLE","","","","","SLIGHT"
"633",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","INSECTICIDE"," (D)","ACETAMIPRID","","","","","MODERATE"
"634",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","INSECTICIDE","1.8","BIFENAZATE","","","","","MODERATE"
"635",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","INSECTICIDE","1.4","BIFENTHRIN","POSSIBLE","SUSPECTED","","PRESENT","HIGH"
"636",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","INSECTICIDE"," (D)","HEXYTHIAZOX","PROBABLE","","","",""
"637",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","INSECTICIDE"," (D)","MALATHION","POSSIBLE","SUSPECTED","PRESENT","","HIGH"
"638",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","INSECTICIDE"," (D)","PIPERONYL BUTOXIDE","POSSIBLE","SUSPECTED","","","MODERATE"
"639",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","INSECTICIDE"," (D)","SPIROMESIFEN","","","","",""
"640",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","INSECTICIDE"," (D)","THIAMETHOXAM","","","","","HIGH"
"641",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE","95","AZOXYSTROBIN","","","","",""
"642",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE"," (D)","BOSCALID","POSSIBLE","","","",""
"643",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE","99","CAPTAN","KNOWN","","","",""
"644",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE","97","CYPRODINIL","","","","",""
"645",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE"," (D)","FENHEXAMID","","","","",""
"646",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE","97","FLUDIOXONIL","","","","","SLIGHT"
"647",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE"," (D)","IPRODIONE","KNOWN","SUSPECTED","","",""
"648",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE"," (D)","MYCLOBUTANIL","","SUSPECTED","","PRESENT",""
"649",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE"," (D)","PROPICONAZOLE","POSSIBLE","SUSPECTED","","PRESENT","SLIGHT"
"650",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE"," (D)","PYRACLOSTROBIN","","","","","SLIGHT"
"651",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE"," (D)","PYRIMETHANIL","POSSIBLE","SUSPECTED","","","SLIGHT"
"652",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE"," (D)","TRIFLUMIZOLE","","","","","SLIGHT"
"653",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","INSECTICIDE"," (D)","ACETAMIPRID","","","","","MODERATE"
"654",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","INSECTICIDE","96","BIFENAZATE","","","","","MODERATE"
"655",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","INSECTICIDE","44","BIFENTHRIN","POSSIBLE","SUSPECTED","","PRESENT","HIGH"
"656",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","INSECTICIDE"," (D)","HEXYTHIAZOX","PROBABLE","","","",""
"657",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","INSECTICIDE"," (D)","MALATHION","POSSIBLE","SUSPECTED","PRESENT","","HIGH"
"658",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","INSECTICIDE"," (D)","PIPERONYL BUTOXIDE","POSSIBLE","SUSPECTED","","","MODERATE"
"659",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","INSECTICIDE"," (D)","SPIROMESIFEN","","","","",""
"660",2016,"FLORIDA",12,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","INSECTICIDE"," (D)","THIAMETHOXAM","","","","","HIGH"
"661",2016,"OREGON",41,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," (D)","BOSCALID","POSSIBLE","","","",""
"662",2016,"OREGON",41,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," (D)","CAPTAN","KNOWN","","","",""
"663",2016,"OREGON",41,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," (D)","CYPRODINIL","","","","",""
"664",2016,"OREGON",41,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," (D)","FENHEXAMID","","","","",""
"665",2016,"OREGON",41,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," (D)","FLUDIOXONIL","","","","","SLIGHT"
"666",2016,"OREGON",41,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," (D)","MYCLOBUTANIL","","SUSPECTED","","PRESENT",""
"667",2016,"OREGON",41,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," (D)","PYRACLOSTROBIN","","","","","SLIGHT"
"668",2016,"OREGON",41,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","INSECTICIDE"," (D)","BIFENTHRIN","POSSIBLE","SUSPECTED","","PRESENT","HIGH"
"669",2016,"OREGON",41,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","INSECTICIDE"," (D)","MALATHION","POSSIBLE","SUSPECTED","PRESENT","","HIGH"
"670",2016,"OREGON",41,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE"," (D)","BOSCALID","POSSIBLE","","","",""
"671",2016,"OREGON",41,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE"," (D)","CAPTAN","KNOWN","","","",""
"672",2016,"OREGON",41,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE"," (D)","CYPRODINIL","","","","",""
"673",2016,"OREGON",41,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE"," (D)","FENHEXAMID","","","","",""
"674",2016,"OREGON",41,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE"," (D)","FLUDIOXONIL","","","","","SLIGHT"
"675",2016,"OREGON",41,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE"," (D)","MYCLOBUTANIL","","SUSPECTED","","PRESENT",""
"676",2016,"OREGON",41,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE"," (D)","PYRACLOSTROBIN","","","","","SLIGHT"
"677",2016,"OREGON",41,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE"," (D)","BIFENTHRIN","POSSIBLE","SUSPECTED","","PRESENT","HIGH"
"678",2016,"OREGON",41,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE"," (D)","MALATHION","POSSIBLE","SUSPECTED","PRESENT","","HIGH"
"679",2016,"OREGON",41,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE"," (D)","BOSCALID","POSSIBLE","","","",""
"680",2016,"OREGON",41,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE"," (D)","CAPTAN","KNOWN","","","",""
"681",2016,"OREGON",41,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE"," (D)","CYPRODINIL","","","","",""
"682",2016,"OREGON",41,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE"," (D)","FENHEXAMID","","","","",""
"683",2016,"OREGON",41,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE"," (D)","FLUDIOXONIL","","","","","SLIGHT"
"684",2016,"OREGON",41,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE"," (D)","MYCLOBUTANIL","","SUSPECTED","","PRESENT",""
"685",2016,"OREGON",41,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE"," (D)","PYRACLOSTROBIN","","","","","SLIGHT"
"686",2016,"OREGON",41,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE"," (D)","BIFENTHRIN","POSSIBLE","SUSPECTED","","PRESENT","HIGH"
"687",2016,"OREGON",41,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE"," (D)","MALATHION","POSSIBLE","SUSPECTED","PRESENT","","HIGH"
"688",2016,"OREGON",41,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE"," (D)","BOSCALID","POSSIBLE","","","",""
"689",2016,"OREGON",41,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE"," (D)","CAPTAN","KNOWN","","","",""
"690",2016,"OREGON",41,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE"," (D)","CYPRODINIL","","","","",""
"691",2016,"OREGON",41,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE"," (D)","FENHEXAMID","","","","",""
"692",2016,"OREGON",41,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE"," (D)","FLUDIOXONIL","","","","","SLIGHT"
"693",2016,"OREGON",41,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE"," (D)","MYCLOBUTANIL","","SUSPECTED","","PRESENT",""
